num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Cluster,status_type
132168,27,200,103560,96,0,0,5,0,0,photo
49550,50,0,40150,9,0,0,3,0,0,photo
35006,4,0,29079,0,0,0,0,0,0,photo
12988,4,4,10794,0,0,0,0,0,0,photo
100050,211,908,74371,126,0,0,10,0,4,photo
29148,4,0,23040,6,0,0,5,0,0,photo
96212,73,848,75881,48,0,0,8,0,4,photo
868,4,164,729,0,0,0,0,0,0,photo
9756,4,4,7271,3,0,0,4,0,0,photo
15614,27,152,12807,3,0,0,0,0,0,status
40258,4,20,30085,3,0,0,19,0,0,photo
8746,4,4,7104,3,0,0,0,0,0,status
6120,4,0,5090,0,0,0,0,0,0,photo
38440,27,0,28240,15,0,0,17,0,0,photo
19452,4,20,15156,0,0,0,6,0,0,photo
59650,73,40,40821,3,0,0,51,0,0,photo
20664,4,4,14652,6,0,0,13,0,0,photo
10564,4,8,7774,0,0,0,6,0,0,photo
14402,4,20,10291,0,0,0,10,0,0,photo
19250,27,8,12304,3,0,0,21,0,0,photo
26724,234,4,20859,15,1,0,2,0,0,photo
12786,326,0,10626,0,0,0,0,0,0,video
37834,142,0,30588,15,0,0,0,0,0,photo
25108,50,0,20020,9,2,0,0,0,0,photo
59852,1844,20,40654,132,5,3,1,1,0,video
54196,1062,0,38808,96,3,1,0,1,0,video
31572,96,0,25556,9,0,1,0,0,0,photo
29956,602,0,24214,12,0,0,0,0,0,photo
39450,326,0,31930,15,0,0,0,0,0,photo
46318,165,0,36963,15,4,0,0,0,0,photo
22482,96,0,17672,18,0,0,0,0,0,video
34198,786,4,24885,51,4,0,0,0,0,video
25714,142,0,20859,9,0,0,0,0,0,photo
28138,625,0,21027,36,2,0,0,0,0,video
12180,188,16,9788,6,0,0,0,0,0,status
22078,119,4,17504,15,0,0,0,0,0,video
29956,96,0,24214,12,0,0,0,0,0,photo
9352,73,4,7439,6,0,0,0,0,0,link
18846,326,16,14988,12,0,0,0,0,0,video
33188,395,4,26227,21,1,0,0,0,0,photo
6726,96,16,5258,3,1,0,0,0,0,link
30966,441,4,24717,9,2,1,0,0,0,photo
35006,27,232,28911,0,0,0,1,0,0,photo
33996,27,4,26898,18,2,0,0,0,0,photo
10362,234,4,8613,0,0,0,0,0,0,video
40056,96,24,32434,12,0,1,0,0,0,photo
8948,73,28,7439,0,0,0,0,0,0,video
8746,96,48,6936,3,1,0,0,0,0,video
21270,73,12,17001,9,1,0,0,0,0,photo
55004,119,16,44512,12,3,0,0,0,0,photo
29956,211,24,24046,6,3,0,0,0,0,photo
18442,303,56,14484,6,3,0,0,0,0,photo
38036,602,12,27904,57,1,2,0,0,0,video
12180,73,0,9452,3,3,0,0,0,0,photo
22280,50,0,18007,6,0,1,0,0,0,photo
20462,142,0,16665,3,1,0,0,0,0,status
24704,418,80,20188,3,1,0,0,0,0,photo
21270,96,4,17168,6,1,0,0,0,0,photo
11372,27,0,9116,3,1,0,0,0,0,photo
44298,119,0,35789,18,0,0,0,0,0,photo
17634,27,4,13981,6,2,0,0,0,0,video
22078,73,0,17672,6,2,0,0,0,0,photo
10160,27,4,8278,3,0,0,0,0,0,photo
35006,372,0,26227,51,0,0,0,0,0,video
20462,27,0,16833,3,0,0,0,0,0,photo
21270,188,8,16330,21,0,1,0,0,0,video
18038,96,4,14149,15,0,0,0,0,0,video
20462,27,8,16498,6,1,0,0,0,0,photo
18240,96,4,14820,3,0,0,1,0,0,photo
22886,625,0,17168,33,0,0,0,0,0,video
25512,142,8,20188,15,1,0,0,0,0,photo
89142,717,8,71016,39,2,3,0,0,0,photo
61064,4282,12,40989,150,2,4,1,1,0,video
37430,924,8,28743,36,2,0,0,0,0,video
31370,763,0,23208,48,0,0,0,1,0,video
35814,165,4,29079,6,2,0,0,0,0,photo
62478,2350,4,43673,129,5,1,0,0,0,video
65912,50,4,53570,21,0,0,0,0,0,photo
53590,142,0,43505,18,0,0,0,0,0,photo
40258,188,4,32434,12,1,1,0,0,0,photo
45712,2143,12,34111,60,3,0,0,0,0,video
26118,119,0,21362,6,0,0,0,0,0,photo
12786,257,4,10291,6,0,0,0,0,0,link
37430,27,0,30253,9,2,0,0,0,0,photo
10968,4,0,8949,3,0,0,0,0,0,video
33794,96,0,27569,9,0,0,0,0,0,photo
10766,73,0,8613,6,0,0,0,0,0,photo
71164,96,0,58435,9,1,0,0,0,0,photo
37430,73,4,29918,18,1,0,0,0,0,photo
40056,694,12,25556,126,0,3,0,1,0,video
11978,27,0,9452,3,1,1,0,0,0,status
9958,27,0,8110,3,0,0,0,0,0,status
25512,96,4,20524,9,1,0,0,0,0,photo
24300,27,4,19685,9,0,0,0,0,0,photo
36420,2764,0,24382,99,0,2,0,0,0,video
17230,4,0,13310,15,1,0,0,0,0,video
46520,142,0,37298,18,2,0,0,0,0,photo
50156,1200,4,34614,117,2,0,0,1,0,video
60054,188,0,49041,9,2,0,0,0,0,photo
31976,142,0,25724,12,1,0,0,0,0,photo
25108,73,0,20356,9,0,0,0,0,0,photo
43086,27,0,34950,15,0,0,0,0,0,photo
23088,4,80,19014,3,0,0,0,0,0,photo
36824,234,0,30085,9,0,0,0,0,0,photo
36016,326,4,29079,9,2,0,0,0,0,photo
33592,4,0,27234,9,1,0,0,0,0,photo
28946,119,0,23375,9,1,0,0,0,0,photo
34400,73,68,28408,3,0,0,0,0,0,photo
39652,119,0,32266,9,1,0,0,0,0,photo
20866,4,0,17001,6,0,0,0,0,0,photo
23088,257,0,17168,33,0,1,0,0,0,video
27532,142,0,22033,6,1,2,0,0,0,photo
10766,73,4,8781,3,0,0,0,0,0,status
12786,4,12,10458,3,0,0,0,0,0,status
30360,326,0,23711,27,0,0,0,0,0,video
31168,188,0,25724,3,0,0,0,0,0,status
23088,487,0,18678,9,0,0,0,0,0,photo
28138,96,0,22704,12,0,0,0,0,0,photo
19452,27,0,15826,6,0,0,0,0,0,photo
35814,349,0,29246,9,0,0,0,0,0,photo
64700,142,240,53402,6,0,0,0,0,0,photo
67932,3546,444,55080,12,3,1,0,0,0,photo
10968,50,16,9116,0,0,0,0,0,0,photo
15008,27,0,12472,0,0,0,0,0,0,status
16018,50,0,13142,0,1,0,0,0,0,photo
10160,234,0,8446,0,0,0,0,0,0,status
37026,303,0,30253,9,0,0,0,0,0,photo
14806,280,0,12136,3,0,0,0,0,0,photo
20866,349,0,17001,6,0,0,0,0,0,photo
18240,50,0,15156,0,0,0,0,0,0,photo
25108,303,8,20524,0,2,0,0,0,0,photo
18240,326,0,15156,0,0,0,0,0,0,status
61266,257,0,49880,12,2,0,0,0,0,photo
62478,234,0,50383,6,0,7,0,0,0,photo
44500,1200,4,32434,75,0,1,1,0,0,video
25512,4,4,21027,3,0,0,0,0,0,photo
187516,1223,0,152040,48,5,0,1,0,0,photo
79042,3132,0,57596,129,4,1,0,0,0,video
30360,50,4,24550,12,0,0,0,0,0,status
45106,27,4,36795,12,0,0,0,0,0,photo
35208,50,0,27904,24,0,0,0,0,0,photo
60,4,4,58,0,0,0,0,0,0,photo
20664,27,4,17001,3,0,0,0,0,0,photo
69548,464,0,57261,6,1,0,0,0,0,photo
27330,602,0,20691,27,0,2,1,0,0,video
67528,303,4,55751,6,0,0,0,0,0,photo
9958,73,0,8278,0,0,0,0,0,0,photo
81668,395,0,67494,6,0,0,0,0,0,photo
37430,119,0,30421,12,0,0,0,0,0,photo
71568,4236,4,51390,132,0,3,0,1,0,video
15816,372,0,13142,0,0,0,0,0,0,status
28138,418,0,23375,0,0,0,0,0,0,photo
74194,257,12,58100,0,21,0,0,0,0,photo
35814,27,0,29750,0,0,0,0,0,0,photo
76416,119,0,63300,3,0,0,0,0,0,photo
11574,441,0,9620,0,0,0,0,0,0,status
186102,809,0,149523,42,15,1,0,0,0,photo
60,4,4,58,0,0,0,0,0,0,photo
70356,211,0,58100,6,0,0,0,0,0,photo
74800,234,0,61287,15,0,0,0,0,0,photo
14604,73,108,12136,0,0,0,0,0,0,photo
5514,211,0,4587,0,0,0,0,0,0,link
11978,372,4,9955,0,0,0,0,0,0,status
22886,27,128,19014,0,0,0,0,0,0,status
23492,556,0,19517,0,0,0,0,0,0,photo
4302,234,0,3581,0,0,0,0,0,0,photo
3898,188,0,3245,0,0,0,0,0,0,photo
46520,1430,32,34782,57,3,1,0,0,0,video
311544,418,5040,255038,36,6,0,4,0,1,photo
9756,326,0,8110,0,0,0,0,0,0,photo
13998,349,8,11465,3,0,0,0,0,0,photo
19452,418,4,16162,0,0,0,0,0,0,photo
47530,27,0,38976,9,0,0,0,0,0,photo
26320,96,0,21530,0,2,0,0,0,0,photo
22482,441,8,18510,3,0,0,0,0,0,photo
18038,464,4,14652,6,0,0,0,0,0,photo
4100,257,0,3413,0,0,0,0,0,0,photo
15008,349,0,12472,0,0,0,0,0,0,photo
12786,418,8,10291,6,0,0,0,0,0,photo
16826,556,12,13981,0,0,0,0,0,0,status
12584,257,0,10291,3,0,0,0,0,0,photo
28542,556,8,23543,0,1,0,0,0,0,photo
28340,27,0,23208,3,1,0,0,0,0,photo
25108,487,4,20020,6,3,0,0,0,0,photo
21674,372,4,17840,3,0,0,0,0,0,photo
28138,372,0,23375,0,0,0,0,0,0,photo
53388,625,12,44344,0,0,0,0,0,0,photo
9756,96,16,8110,0,0,0,0,0,0,link
72780,3017,20,49041,180,1,5,1,1,0,video
12988,257,0,10794,0,0,0,0,0,0,photo
35006,257,0,28576,6,0,1,0,0,0,photo
33390,349,4,27737,0,0,0,0,0,0,photo
16018,418,0,13142,3,0,0,0,0,0,photo
26320,441,8,21530,6,0,0,0,0,0,photo
107928,4,0,88294,15,2,0,0,1,0,photo
47934,763,0,38640,18,1,0,0,0,0,video
87324,119,0,72023,9,0,0,0,0,0,photo
18644,50,0,15491,0,0,0,0,0,0,video
25916,73,0,20859,12,0,0,0,0,0,video
63892,73,0,51893,12,3,0,0,0,0,photo
13796,372,12,11465,0,0,0,0,0,0,photo
39046,73,0,31763,0,3,1,0,0,0,photo
15210,73,0,12472,0,1,0,0,0,0,video
26522,4,0,22033,0,0,0,0,0,0,photo
15008,234,0,12472,0,0,0,0,0,0,video
13594,257,0,11297,0,0,0,0,0,0,photo
7130,50,0,5929,0,0,0,0,0,0,status
43894,27,0,36124,6,0,0,0,0,0,photo
80456,73,0,66319,9,0,0,0,0,0,photo
20058,326,4,16665,0,0,0,0,0,0,photo
27936,27,0,22872,3,1,0,0,0,0,photo
27128,4,4,22369,0,1,0,0,0,0,photo
53994,211,0,44176,0,3,1,0,0,0,photo
17634,395,0,13646,18,0,0,0,0,0,video
82678,142,0,67829,12,1,0,0,0,0,photo
53186,119,0,43673,9,0,0,0,0,0,photo
42480,50,0,35118,3,0,0,0,0,0,photo
21068,326,0,17336,3,0,0,0,0,0,photo
31976,1108,0,25556,15,1,0,0,0,0,video
57832,50,0,47867,3,0,0,0,0,0,photo
36218,27,0,29750,6,0,0,0,0,0,photo
38440,27,0,31427,6,1,0,0,0,0,photo
32986,27,0,27066,3,1,0,0,0,0,photo
85708,165,0,70681,9,0,0,0,0,0,photo
36622,73,0,30253,3,0,0,0,0,0,photo
28138,50,0,23208,0,1,0,0,0,0,photo
156610,418,0,127884,15,8,0,0,0,0,photo
74396,50,0,61119,3,3,0,0,0,0,photo
21270,280,0,17336,3,1,0,0,0,0,video
44096,50,0,36460,3,0,0,0,0,0,photo
18038,211,0,14820,3,0,0,0,0,0,video
65912,234,0,54577,3,0,0,0,0,0,photo
21472,73,0,17504,0,2,0,0,0,0,video
25310,119,0,20524,9,0,0,0,0,0,video
24906,372,0,19852,12,0,1,0,0,0,video
14200,487,4,11800,0,0,0,0,0,0,photo
11776,4,0,9788,0,0,0,0,0,0,photo
12382,372,0,10123,0,1,0,0,0,0,photo
13392,326,4,10962,3,0,0,0,0,0,photo
16422,326,4,13478,0,1,0,0,0,0,photo
7938,119,4,6600,0,0,0,0,0,0,video
33794,4,0,27737,3,1,0,0,0,0,photo
15816,303,0,13142,0,0,0,0,0,0,video
28340,303,0,23040,3,2,0,0,0,0,photo
49146,96,0,40821,0,0,0,0,0,0,photo
40258,73,0,33105,0,2,0,0,0,0,photo
71568,349,0,58603,12,1,0,0,0,0,photo
34602,1798,12,28072,12,0,0,0,0,0,video
11170,96,0,9116,3,0,0,0,0,0,status
27532,1016,4,22033,9,1,1,0,0,0,video
10362,188,0,8613,0,0,0,0,0,0,photo
20866,579,0,17336,0,0,0,0,0,0,video
125098,349,0,103224,12,0,0,0,0,0,photo
46722,694,20,38137,3,3,0,0,0,0,photo
17432,326,4,14317,3,0,0,0,0,0,photo
12786,211,0,10626,0,0,0,0,0,0,photo
33390,2051,4,27234,6,1,0,0,0,0,video
40460,418,4,33105,3,2,0,0,0,0,photo
36420,349,4,29918,3,1,0,0,0,0,photo
43288,3500,0,35286,12,0,0,0,0,0,video
31774,2856,4,26395,0,0,0,0,0,0,video
8948,27,0,7439,0,0,0,0,0,0,link
42076,142,0,34950,0,0,0,0,0,0,photo
29350,50,0,24382,0,0,0,0,0,0,photo
35814,3086,0,29582,3,0,0,0,0,0,video
50560,257,0,41324,12,0,0,0,0,0,photo
19654,671,0,16330,0,0,0,0,0,0,video
22684,1039,0,18343,9,0,0,0,0,0,video
34400,2488,0,28240,6,0,0,0,0,0,video
29956,165,0,24717,0,0,1,0,0,0,status
72780,234,0,59777,12,0,0,0,0,0,photo
56620,211,0,46860,0,1,0,0,0,0,photo
22482,1039,0,18510,3,0,0,0,0,0,video
38036,5570,24,31427,3,0,0,0,0,0,video
24502,993,0,20356,0,0,0,0,0,0,video
8746,96,4,7271,0,0,0,0,0,0,link
22482,349,0,18175,6,1,0,0,0,0,photo
22482,96,0,18510,3,0,0,0,0,0,video
24098,717,8,20020,0,0,0,0,0,0,video
72376,234,12,59442,0,4,0,0,0,0,photo
37834,579,0,31260,3,0,0,0,0,0,video
36420,1936,16,28743,24,1,0,0,0,0,video
45914,3983,4,37466,6,1,1,0,0,0,video
29552,441,0,24550,0,0,0,0,0,0,video
21270,234,0,17672,0,0,0,0,0,0,video
26522,901,4,21866,3,0,0,0,0,0,video
65710,303,4,54074,9,0,0,0,0,0,photo
22886,50,4,19014,0,0,0,0,0,0,video
20664,303,4,17168,0,0,0,0,0,0,video
89142,234,0,72358,9,7,0,0,0,0,photo
52580,142,0,43673,0,0,0,0,0,0,photo
6322,326,0,5258,0,0,0,0,0,0,photo
14200,234,8,11465,0,2,0,0,0,0,video
29754,27,0,24717,0,0,0,0,0,0,photo
35814,3339,12,29582,0,1,0,0,0,0,video
22684,418,0,18846,0,0,0,0,0,0,video
23694,418,4,19517,3,0,0,0,0,0,video
23896,142,0,19852,0,0,0,0,0,0,status
23896,73,0,19852,0,0,0,0,0,0,status
32784,234,0,27066,0,0,1,0,0,0,status
64296,50,0,52396,9,3,0,0,0,0,photo
11978,326,0,9788,3,0,0,0,0,0,photo
10968,4,0,8781,3,0,1,0,0,0,photo
48136,947,12,39312,9,1,0,0,0,0,video
70760,8951,24,57428,21,1,0,0,0,0,video
22482,257,0,18678,0,0,0,0,0,0,status
41874,96,0,34111,9,0,1,0,0,0,status
28340,533,0,23208,0,2,0,0,0,0,status
20866,188,0,17336,0,0,0,0,0,0,status
65306,9365,32,51557,36,4,0,0,0,0,video
98434,2143,52,79236,27,5,1,0,0,0,video
36420,372,0,30253,0,0,0,0,0,0,status
31572,4,0,26059,3,0,0,0,0,0,photo
23896,303,0,19685,3,0,0,0,0,0,photo
45914,418,0,37466,6,1,1,0,0,0,status
5312,50,0,4420,0,0,0,0,0,0,photo
24300,4,0,20020,0,1,0,0,0,0,photo
11978,142,20,9955,0,0,0,0,0,0,link
18240,303,4,15156,0,0,0,0,0,0,photo
4504,50,4,3748,0,0,0,0,0,0,video
14806,119,0,12136,0,1,0,0,0,0,photo
37026,349,0,30588,3,0,0,0,0,0,photo
13594,326,0,11130,0,1,0,0,0,0,photo
9150,27,0,7607,0,0,0,0,0,0,video
22280,73,0,18510,0,0,0,0,0,0,photo
24300,96,0,19685,3,0,2,0,0,0,status
17634,27,16,13981,6,2,0,0,0,0,status
28138,96,0,23208,0,1,0,0,0,0,photo
21068,4,12,17168,3,1,0,0,0,0,status
12180,27,0,9955,0,1,0,0,0,0,photo
43288,142,0,35453,9,0,0,0,0,0,photo
32380,27,0,26562,6,0,0,0,0,0,photo
65104,188,0,53738,6,0,0,0,0,0,photo
70356,73,8,57932,6,1,0,0,0,0,photo
59044,234,4,47867,15,2,0,0,0,0,photo
10362,4,0,8613,0,0,0,0,0,0,link
50762,464,16,41660,6,1,0,0,0,0,photo
13594,119,0,11130,3,0,0,0,0,0,status
8746,188,0,7104,3,0,0,0,0,0,status
11776,234,0,9788,0,0,0,0,0,0,status
7534,27,0,6265,0,0,0,0,0,0,video
8140,50,16,6600,3,0,0,0,0,0,video
11372,211,4,9452,0,0,0,0,0,0,status
11978,73,0,9788,0,1,0,0,0,0,link
29754,50,68,24214,6,1,0,0,0,0,photo
46722,119,4,36963,21,4,0,0,0,0,photo
14402,142,8,11968,0,0,0,0,0,0,video
9756,27,0,7607,6,1,0,0,0,0,video
52782,96,0,41660,18,6,1,0,0,0,photo
45510,4,80,37298,9,0,0,0,0,0,photo
29956,372,0,23543,9,4,1,0,0,0,photo
13796,73,12,10626,9,0,2,0,0,0,video
109746,510,0,84101,87,11,2,0,0,0,photo
15008,211,24,12472,0,0,0,0,0,0,video
50358,234,4,41828,0,0,0,0,0,0,photo
127118,165,0,104902,6,1,1,0,0,0,photo
11574,211,12,9620,0,0,0,0,0,0,video
56418,418,8,46860,0,0,0,0,0,0,photo
13796,303,4,11465,0,0,0,0,0,0,status
21472,441,0,17840,0,0,0,0,0,0,status
14806,441,8,12304,0,0,0,0,0,0,status
13796,326,0,11465,0,0,0,0,0,0,status
2484,119,0,2071,0,0,0,0,0,0,photo
2080,96,0,1736,0,0,0,0,0,0,photo
7130,4,0,5929,0,0,0,0,0,0,video
8140,27,0,6768,0,0,0,0,0,0,link
8948,211,16,7439,0,0,0,0,0,0,video
1272,4,0,1064,0,0,0,0,0,0,link
16220,96,0,13478,0,0,0,0,0,0,photo
16826,188,0,13981,0,0,0,0,0,0,photo
13392,50,4,11130,0,0,0,0,0,0,photo
85102,73,0,70681,0,0,0,0,0,0,photo
49752,119,4,41324,0,0,0,0,0,0,photo
30562,4,0,25388,0,0,0,0,0,0,photo
61468,142,0,51054,0,0,0,0,0,0,photo
53186,441,8,44176,0,0,0,0,0,0,photo
43692,372,8,36292,0,0,0,0,0,0,photo
8544,211,0,7104,0,0,0,0,0,0,status
58438,257,0,48538,0,0,0,0,0,0,photo
66720,188,0,55416,0,0,0,0,0,0,photo
64700,50,0,53738,0,0,0,0,0,0,photo
71770,211,0,59609,0,0,0,0,0,0,photo
48944,96,0,40654,0,0,0,0,0,0,photo
95202,303,0,79068,0,0,0,0,0,0,photo
64700,165,0,53738,0,0,0,0,0,0,photo
98232,50,0,81584,0,0,0,0,0,0,photo
71366,142,0,59274,0,0,0,0,0,0,photo
94798,234,0,78733,0,0,0,0,0,0,photo
54802,855,4,45518,0,0,0,0,0,0,photo
46116,73,0,38305,0,0,0,0,0,0,photo
100050,257,0,83094,0,0,0,0,0,0,photo
77022,119,0,63971,0,0,0,0,0,0,photo
97020,234,0,80578,0,0,0,0,0,0,photo
28340,142,0,23543,0,0,0,0,0,0,photo
89546,257,0,74371,0,0,0,0,0,0,photo
36824,27,64,30588,0,0,0,0,0,0,photo
24502,4,4,20356,0,0,0,0,0,0,photo
9958,211,0,8278,0,0,0,0,0,0,photo
45914,4,0,38137,0,0,0,0,0,0,status
46520,142,0,38640,0,0,0,0,0,0,photo
38844,602,8,32266,0,0,0,0,0,0,photo
84294,257,0,70010,0,0,0,0,0,0,photo
111564,188,0,92656,0,0,0,0,0,0,photo
22482,280,0,18678,0,0,0,0,0,0,status
26320,441,4,21866,0,0,0,0,0,0,photo
20260,257,0,16833,0,0,0,0,0,0,photo
10160,257,0,8446,0,0,0,0,0,0,video
77830,372,764,64642,0,0,0,0,0,0,photo
21876,372,8,18175,0,0,0,0,0,0,photo
74396,280,0,61790,0,0,0,0,0,0,photo
62074,418,0,51557,0,0,0,0,0,0,photo
35612,96,4,29582,0,0,0,0,0,0,photo
49752,303,4,41324,0,0,0,0,0,0,photo
30764,694,0,25556,0,0,0,0,0,0,photo
57832,119,0,48034,0,0,0,0,0,0,photo
21876,188,0,18175,0,0,0,0,0,0,status
5110,188,0,4252,0,0,0,0,0,0,photo
4302,50,0,3581,0,0,0,0,0,0,photo
64296,165,4,53402,0,0,0,0,0,0,photo
74800,372,4,62126,0,0,0,0,0,0,photo
11776,73,0,9788,0,0,0,0,0,0,photo
9150,4,0,7607,0,0,0,0,0,0,photo
13998,4,0,11633,0,0,0,0,0,0,photo
27330,50,0,22704,0,0,0,0,0,0,photo
42884,257,12,35621,0,0,0,0,0,0,photo
37228,73,4,30924,0,0,0,0,0,0,photo
20866,4,0,17336,0,0,0,0,0,0,photo
61064,211,0,50718,0,0,0,0,0,0,photo
49752,211,8,41324,0,0,0,0,0,0,photo
23694,4,0,19685,0,0,0,0,0,0,photo
10564,280,0,8781,0,0,0,0,0,0,photo
64094,188,0,53235,0,0,0,0,0,0,photo
38238,303,4,31763,0,0,0,0,0,0,photo
38844,441,0,32266,0,0,0,0,0,0,photo
19452,188,0,16162,0,0,0,0,0,0,photo
22684,257,0,18846,0,0,0,0,0,0,photo
25108,280,0,20859,0,0,0,0,0,0,photo
31370,119,0,26059,0,0,0,0,0,0,photo
33794,372,0,28072,0,0,0,0,0,0,photo
31774,303,0,26395,0,0,0,0,0,0,photo
20462,165,0,17001,0,0,0,0,0,0,status
46520,464,0,38640,0,0,0,0,0,0,photo
27532,119,4,22872,0,0,0,0,0,0,photo
26522,4,0,22033,0,0,0,0,0,0,photo
25916,418,0,21530,0,0,0,0,0,0,status
26118,303,0,21698,0,0,0,0,0,0,photo
76012,418,64,63132,0,0,0,0,0,0,status
13796,211,4,11465,0,0,0,0,0,0,status
28744,50,8,23878,0,0,0,0,0,0,status
21472,280,8,17840,0,0,0,0,0,0,status
17836,73,0,14820,0,0,0,0,0,0,photo
9958,211,0,8278,0,0,0,0,0,0,status
212564,280,28,176531,0,0,0,0,0,0,status
191556,165,0,159085,0,0,0,0,0,0,photo
313564,533,0,260406,0,0,0,0,0,0,photo
319220,326,4,265103,0,0,0,0,0,0,photo
250742,142,0,208236,0,0,0,0,0,0,status
212968,211,0,176866,0,0,0,0,0,0,status
192768,234,0,160092,0,0,0,0,0,0,status
204888,326,8,170156,0,0,0,0,0,0,status
357196,4,4,296640,0,0,0,0,0,0,status
192162,303,4,159588,0,0,0,0,0,0,status
247106,786,0,205216,0,0,0,0,0,0,status
199434,303,4,165627,0,0,0,0,0,0,status
565458,1545,8,469590,0,0,0,0,0,0,status
20664,27,0,17168,0,0,0,0,0,0,photo
32380,73,0,26898,0,0,0,0,0,0,photo
318210,349,12,264264,0,0,0,0,0,0,photo
190950,211,8,158582,0,0,0,0,0,0,status
241248,326,0,200352,0,0,0,0,0,0,photo
270538,211,4,224675,0,0,0,0,0,0,status
194586,142,0,161601,0,0,0,0,0,0,status
231350,579,0,192132,0,0,0,0,0,0,photo
191960,188,12,159420,0,0,0,0,0,0,status
408908,533,4,339584,0,0,0,0,0,0,photo
191960,303,0,159420,0,0,0,0,0,0,status
192162,234,0,159588,0,0,0,0,0,0,photo
196808,234,0,163446,0,0,0,0,0,0,status
230138,1315,0,191125,0,0,0,0,0,0,photo
214382,119,0,178041,0,0,0,0,0,0,status
205696,234,0,170828,0,0,0,0,0,0,status
200242,234,4,166298,0,0,0,0,0,0,status
192364,96,0,159756,0,0,0,0,0,0,photo
403858,510,0,335390,0,0,0,0,0,0,photo
252762,395,4,209913,0,0,0,0,0,0,status
195596,211,0,162440,0,0,0,0,0,0,status
270336,142,4,224508,0,0,0,0,0,0,status
191556,119,0,159085,0,0,0,0,0,0,photo
262,4,0,226,0,0,0,0,0,0,photo
386688,4,8,321132,0,0,0,0,0,0,photo
278214,119,0,231050,0,0,0,0,0,0,status
251348,303,4,208739,0,0,0,0,0,0,status
191556,73,0,159085,0,0,0,0,0,0,status
248318,119,0,206223,0,0,0,0,0,0,status
275386,280,0,228701,0,0,0,0,0,0,status
193172,142,0,160427,0,0,0,0,0,0,status
218220,648,0,181228,0,0,0,0,0,0,photo
200848,211,0,166802,0,0,0,0,0,0,status
286698,165,0,238095,0,0,0,0,0,0,status
192768,142,4,160092,0,0,0,0,0,0,photo
111160,27,0,92320,0,0,0,0,0,0,status
110958,142,0,92153,0,0,0,0,0,0,status
230946,3546,256,191796,0,0,0,0,0,0,photo
273972,234,4,227527,0,0,0,0,0,0,status
358408,50,0,297646,0,0,0,0,0,0,photo
248520,1131,0,206390,0,0,0,0,0,0,status
293162,326,16,243463,0,0,0,0,0,0,photo
360428,73,0,299324,0,0,0,0,0,0,photo
400626,188,4,332706,0,0,0,0,0,0,status
531724,257,0,441576,0,0,0,0,0,0,photo
437592,188,0,363404,0,0,0,0,0,0,photo
246096,280,4,204378,0,0,0,0,0,0,status
348308,2971,420,289259,0,0,0,0,0,0,photo
560206,188,4,465229,0,0,0,0,0,0,photo
254378,4857,312,211255,0,0,0,0,0,0,status
256600,211,0,213100,0,0,0,0,0,0,status
388102,188,0,322306,0,0,0,0,0,0,photo
235188,5110,288,195319,0,0,0,0,0,0,status
207918,257,4,172673,0,0,0,0,0,0,photo
241854,280,20,200855,0,0,0,0,0,0,video
192162,142,4,159588,0,0,0,0,0,0,video
24502,326,44,20356,0,0,0,0,0,0,video
34198,234,0,28408,0,0,0,0,0,0,status
441632,326,44,366760,0,0,0,0,0,0,video
385880,165,0,320460,0,0,0,0,0,0,video
215998,464,12,179383,0,0,0,0,0,0,photo
439814,418,0,365250,0,0,0,0,0,0,status
368710,303,0,306202,0,0,0,0,0,0,photo
379820,27,0,315428,0,0,0,0,0,0,photo
255590,234,0,212262,0,0,0,0,0,0,photo
464054,5984,288,385380,0,0,0,0,0,0,status
343460,6674,348,285233,0,0,0,0,0,0,photo
197212,50,0,163782,0,0,0,0,0,0,photo
217614,487,12,180725,0,0,0,0,0,0,photo
271952,7594,288,225850,0,0,0,0,0,0,status
240036,326,4,199345,0,0,0,0,0,0,photo
218422,349,8,181396,0,0,0,0,0,0,status
383456,648,12,318448,0,0,0,0,0,0,photo
387092,349,76,321467,0,0,0,0,0,0,video
220644,395,92,183241,0,0,0,0,0,0,video
316392,717,8,262754,0,0,0,0,0,0,photo
200444,165,0,166466,0,0,0,0,0,0,status
236804,4581,248,196661,0,0,0,0,0,0,status
332552,280,56,276174,0,0,0,0,0,0,video
397192,533,8,329854,0,0,0,0,0,0,photo
408100,280,104,338913,0,0,0,0,0,0,video
415170,671,8,344784,0,0,0,0,0,0,photo
369720,349,0,307040,0,0,0,0,0,0,photo
453348,257,0,376489,0,0,0,0,0,0,status
227916,234,32,189280,0,0,0,0,0,0,photo
372144,6582,424,309054,0,0,0,0,0,0,photo
526472,303,4,437214,0,0,0,0,0,0,photo
434966,1016,40,361224,0,0,0,0,0,0,photo
412544,5179,304,342604,0,0,0,0,0,0,photo
227310,8353,488,188777,0,0,0,0,0,0,photo
423856,740,4,351998,0,0,0,0,0,0,photo
395172,395,4,328177,0,0,0,0,0,0,photo
493748,556,4,410039,0,0,0,0,0,0,photo
364266,234,0,302511,0,0,0,0,0,0,photo
210544,188,0,174854,0,0,0,0,0,0,status
248722,625,4,206558,0,0,0,0,0,0,photo
413150,579,20,343107,0,0,0,0,0,0,photo
386890,1706,412,321299,0,0,0,0,0,0,video
403050,487,32,334719,0,0,0,0,0,0,photo
